pitcher_id,pitch_type,pitches,start_speed,ivb,hb,spin_rate,launch_angle,whiff rate,proportion
683155,FF,236,92.5,15.1,8.4,2376.0,25.0,0.30952380952380953,0.498
683155,FC,104,86.4,4.9,-3.9,2592.0,10.0,0.13559322033898305,0.219
683155,SL,74,80.9,-2.0,-4.3,2496.0,19.0,0.26666666666666666,0.156
683155,CH,50,85.6,11.4,11.3,1624.0,9.0,0.20833333333333334,0.105
683155,ST,10,79.1,4.6,-14.0,2709.0,14.0,0.16666666666666666,0.021
