pitcher_id,pitch_type,pitches,start_speed,ivb,hb,spin_rate,launch_angle,whiff rate,proportion
701542,SI,649,92.7,3.3,16.2,2374.0,-5.0,0.17216117216117216,0.333
701542,FF,459,93.2,14.7,10.0,2488.0,20.0,0.29914529914529914,0.236
701542,ST,460,82.3,1.6,-16.5,2988.0,11.0,0.4467005076142132,0.236
701542,CH,226,86.4,2.2,15.3,1630.0,-2.0,0.3611111111111111,0.116
701542,FC,154,87.4,5.6,-2.8,2745.0,23.0,0.2676056338028169,0.079
701542,,1,,,,,,NaN,0.001
